8.12368, 8.02441, 0.0353829
5.75513, 10.256, 0.0981512
10.9863, 9.44911, 0.113163
1.20768, 8.75064, -0.0437993
4.28758, -2.7536, -0.189492
9.98925, -1.0422, -0.258347
9.71859, 1.49311, 0.0707395
0.816245, 14.2956, 0.00128181
8.40351, 9.91172, 0.1057
4.23118, 8.00224, -0.00303161
3.49307, 8.10303, -0.145661
5.79264, 8.48454, 0.00367144
11.9984, 2.45005, 0.0815886
1.72485, 8.90911, -0.172026
4.48934, 9.84753, -0.0664904
6.75255, 16.1733, 0.0244392
-2.83939, 12.678, -0.167912
12.5945, 10.3064, 0.143702
-3.64905, 11.5296, -0.232465
1.76316, 9.3392, -0.0366378
7.93794, 3.3204, -0.0798782
15.8649, 5.56789, 0.329256
3.42949, 20.5721, 0.186549
4.65594, 10.9662, -0.133632
4.2743, 5.82383, -0.134421
6.46917, 3.88631, -0.14045
12.9, 0.627369, 0.0330674
0.65873, 4.73557, -0.402229
2.87096, 9.24095, 0.00391349
2.28206, 3.81725, -0.189018
2.879, 10.5461, -0.108561
15.1983, 7.28621, 0.189861
5.19906, 8.68475, -0.143883
13.8743, 5.33686, 0.118697
1.45466, 8.08457, -0.0844507
9.87478, -0.536811, -0.270964
7.44656, 4.56269, -0.127509
10.8015, 5.04524, 0.0167311
6.118, 0.242224, -0.366771
9.2416, -1.05125, -0.265625
5.13022, 10.9051, 0.00903626
12.7734, 11.3632, 0.322243
17.9799, 6.47514, 0.291205
2.13511, 11.5183, -0.105563
-0.0699691, 16.0349, -0.024001
12.6383, 8.93241, -0.0280035
10.1014, 13.2546, 0.276359
7.80894, -0.409917, -0.0503252
7.20655, 7.62737, -0.17116
7.90396, 7.16163, 0.0239615
10.5065, -1.52504, -0.206644
5.44391, 5.87138, -0.101236
10.2764, 2.45584, 0.0314327
4.22514, 6.73127, -0.0757497
10.5638, 9.10669, -0.0599783
3.13662, 9.94768, -0.107565
6.60922, 3.87375, -0.0401332
9.71971, 6.04496, -0.0849811
4.34955, 9.2808, -0.234947
10.7019, 0.784216, 0.0464867
6.42192, 0.265167, -0.137672
3.34065, 9.34814, -0.13633
11.0479, 3.33918, 0.0357833
7.52274, 6.67889, -0.124122
0.211909, 4.71516, -0.475744
7.86603, 1.9419, -0.211816
10.4425, 0.0334227, -0.234378
5.5525, 0.0392973, -0.13113
11.1705, 4.27294, 0.100448
4.38155, 9.98343, -0.137345
7.07869, 1.89333, -0.109543
8.68969, 4.70357, 0.0011068
9.10712, 3.89854, -0.2466
3.41376, 20.4714, 0.121994
6.60691, 7.85032, -0.131475
6.37082, 5.29578, -0.039276
8.29786, 3.63293, -0.211472
7.483, 7.47956, -0.0130311
1.34054, 13.2074, -0.111573
5.06719, 4.01327, -0.157758
4.27736, 2.22012, -0.24806
1.04535, -3.78655, -0.353297
6.67386, 3.64545, -0.108671
5.7928, -1.55066, -0.129148
2.45197, 4.66243, -0.11697
8.79181, 3.99512, 0.0124152
8.61572, 7.98052, -0.0830321
0.51924, 17.1541, -0.0323468
6.30865, -1.00089, -0.133765
4.88774, 5.11162, -0.260043
3.99494, 6.9935, -0.228764
10.4872, 9.07646, 0.153625
0.999189, 16.1853, -0.050331
9.12595, 3.98254, -0.18633
11.2399, 4.86194, 0.0807333
6.32788, 8.15559, -0.261462
-0.723176, 7.98991, -0.247819
13.3081, 13.4524, 0.235181
7.55351, 16.5895, 0.136872
16.2386, 2.11035, 0.166411
8.62319, 9.18152, 0.130209
4.39829, 8.51767, -0.0774667
9.63586, 10.0915, 0.0550683
0.744804, 11.4658, -0.173125
10.2032, 0.468011, -0.213058
1.29866, 8.23762, -0.196716
5.10675, 3.95718, -0.336313
10.2196, 11.2033, 0.0615342
1.77552, -2.253, -0.396582
10.3811, 8.28597, 0.0314663
10.6364, 1.73324, -0.115627
8.55099, 1.16187, -0.164258
5.84128, 12.0127, -0.0962913
6.41589, 6.88894, -0.00270978
11.3922, 9.57194, 0.0558464
8.60503, 3.58475, -0.0727134
6.75564, 6.34755, -0.0331631
5.53959, 7.06087, -0.0664002
2.30466, 17.3207, 0.0418549
0.855818, 8.5034, -0.168077
9.17444, 8.83726, 0.140234
7.40018, 7.49748, -0.169328
5.908, 4.30405, -0.0966132
7.04401, 6.8969, -0.15431
12.6839, 6.12067, 0.039873
10.3867, -0.706825, -0.218064
11.8326, 17.7132, 0.380074
11.7571, 9.81737, 0.0552305
6.066, 7.82308, -0.0581419
13.9775, 3.89692, 0.190426
10.073, 8.95875, -0.109011
5.7258, 4.93606, -0.277042
5.83822, 3.71828, -0.0787487
9.91862, 3.09758, -0.0204465
10.355, 6.56695, 0.0490607
5.09261, -3.37745, -0.0912851
7.43148, 8.61827, -0.0910509
3.08796, 5.66123, -0.0629549
9.43012, 11.6026, 0.232012
-0.149726, 3.61795, -0.216829
8.73421, 5.71542, -0.0927222
8.37501, 0.505847, -0.0300261
1.15627, 5.34972, -0.364547
6.50609, 1.82161, -0.066632
4.6183, 11.1094, -0.0538562
11.7209, 10.0489, 0.159198
6.28591, 1.80947, -0.0373847
8.66201, 6.83054, -0.112014
3.1448, 7.84296, 0.0294038
11.0426, 8.8252, 0.0415437
6.94031, 4.38463, -0.108322
6.25105, 4.44404, -0.10374
3.95847, 9.95761, -0.0248593
6.53193, -1.19587, -0.176423
7.45847, 14.9086, 0.303575
5.67776, 4.94656, 0.00452125
-1.81063, 3.63431, -0.432818
8.88988, 5.21984, 0.0539255
7.01761, 9.58652, -0.00455863
7.68423, 6.97317, -0.0121506
10.7758, 10.4999, 0.11135
3.4354, 6.61867, -0.216855
2.83357, 16.6789, 0.192716
